Dates,KWCDC CMPN Curncy,KWSWNIF BGN Curncy,KWSWNII BGN Curncy,KWSWNI1 BGN Curncy,KWSWNI2 BGN Curncy,KWSWNI3 BGN Curncy,KWSWNI4 BGN Curncy,KWSWNI5 BGN Curncy,KWSWNI6 BGN Curncy,KWSWNI7 BGN Curncy,KWSWNI8 BGN Curncy,KWSWNI9 BGN Curncy,KWSWNI10 BGN Curncy,KWSWNI12 BGN Curncy,KWSWNI15 BGN Curncy,KWSWNI20 BGN Curncy,KWSWO30 BGN Curncy
10/18/2023,4.032,4.0468,4.0644,4.058,4.0433,4.0312,4.0324,4.0351,4.0394,4.0465,4.0563,4.0666,4.0764,4.0984,4.0818,3.9894,3.8992
10/17/2023,4.0119,4.0203,4.0313,4.0181,3.9956,3.9833,3.9801,3.9805,3.9878,3.995,4,4.0128,4.0247,4.0455,4.0274,3.9229,3.8207
10/16/2023,4.0119,4.009,4.0145,3.9987,3.972,3.9588,3.9553,3.9534,3.9575,3.9634,3.9731,3.9814,3.9885,4.0081,3.9861,3.8743,3.7651
10/13/2023,3.9715,3.975,3.9843,3.9676,3.9406,3.928,3.9241,3.9248,3.9304,3.9366,3.9438,3.9511,3.9605,3.983,3.9655,3.8512,3.7395
10/12/2023,3.9578,3.9571,3.9581,3.9341,3.8964,3.8818,3.8772,3.874,3.8776,3.8813,3.886,3.8897,3.896,3.9161,3.8947,3.7614,3.6308
10/11/2023,3.9714,3.9636,3.9606,3.9443,3.918,3.9071,3.9046,3.9033,3.9078,3.9132,3.9198,3.9253,3.9345,3.9544,3.9334,3.7997,3.6689
10/10/2023,4.0068,4.0014,4.001,3.9972,3.9896,3.985,3.9855,3.9854,3.9914,3.9984,4.0037,4.0127,4.0253,4.0496,4.0301,3.8911,3.7551
10/9/2023,4.0208,4.0241,4.0111,4.0079,4.0009,3.9967,3.9996,4.0024,4.0091,4.0121,4.0197,4.0313,4.0455,4.0533,4.0379,3.8987,3.7627
10/6/2023,4.0208,4.0241,4.0111,4.0079,4.0009,3.9967,3.9996,4.0024,4.0091,4.0121,4.0198,4.0313,4.0455,4.0533,4.0379,3.8987,3.7627
10/5/2023,4.0954,4.1003,4.1,4.0978,4.0907,4.0861,4.092,4.0919,4.1016,4.1142,4.124,4.136,4.1459,4.1525,4.1344,3.9951,3.8589
10/4/2023,4.1934,4.2217,4.2148,4.2016,4.1738,4.1571,4.1689,4.1685,4.1676,4.1996,4.2152,4.2231,4.233,4.2396,4.2242,4.0893,3.9577
10/3/2023,3.9815,3.9812,3.9574,3.9238,3.8654,3.8269,3.8109,3.8027,3.8009,3.8021,3.8062,3.814,3.8212,3.8292,3.8129,3.6748,3.5397
10/2/2023,3.9815,3.9812,3.9608,3.9244,3.8634,3.8269,3.8101,3.8008,3.8009,3.8021,3.8062,3.814,3.8212,3.8292,3.8132,3.6801,3.5497
9/29/2023,3.9815,3.9812,3.9608,3.9244,3.8634,3.8269,3.8101,3.8008,3.8009,3.8021,3.8062,3.814,3.8212,3.8292,3.8132,3.6801,3.5499
9/28/2023,3.9814,3.9812,3.9608,3.9244,3.8635,3.8269,3.8101,3.8008,3.8009,3.8021,3.8062,3.814,3.8212,3.8292,3.8132,3.68,3.5498
9/27/2023,3.9815,3.9774,3.9574,3.9226,3.8625,3.825,3.8101,3.801,3.8012,3.8021,3.8055,3.8121,3.8208,3.8269,3.813,3.6774,3.5448
9/26/2023,3.9806,3.9841,3.9636,3.9354,3.8827,3.8476,3.8349,3.8274,3.8288,3.8333,3.8373,3.845,3.8521,3.8602,3.8465,3.7131,3.5828
9/25/2023,3.9655,3.9653,3.9402,3.9134,3.8621,3.8258,3.8128,3.8021,3.7972,3.7929,3.7926,3.7979,3.8028,3.8092,3.7976,3.6595,3.5247
9/22/2023,3.9621,3.9583,3.9402,3.9071,3.8469,3.8095,3.7975,3.7867,3.7769,3.7754,3.7743,3.7724,3.7759,3.7764,3.7702,3.6419,3.5166
9/21/2023,3.9907,4.0035,4.0069,3.9754,3.9141,3.8685,3.8484,3.8303,3.8208,3.8141,3.8115,3.8076,3.8039,3.8141,3.7992,3.6808,3.5651
9/20/2023,3.9455,3.9679,3.9767,3.9378,3.8646,3.8142,3.7907,3.7667,3.7549,3.7469,3.744,3.74,3.7391,3.7451,3.7305,3.6123,3.4969
9/19/2023,3.9506,3.9691,3.977,3.9399,3.8677,3.8142,3.7887,3.7646,3.7526,3.744,3.7398,3.7381,3.739,3.7431,3.7314,3.623,3.5172
9/18/2023,3.9807,3.9891,3.9837,3.9468,3.8748,3.8214,3.7997,3.7802,3.7676,3.7633,3.7608,3.7597,3.7619,3.7629,3.7538,3.6725,3.5932
9/15/2023,3.9256,3.9416,3.9369,3.9012,3.8308,3.7771,3.7508,3.7288,3.7169,3.7091,3.7075,3.7078,3.7085,3.7112,3.7003,3.6168,3.5351
9/14/2023,3.9357,3.951,3.9431,3.9139,3.8503,3.786,3.739,3.7167,3.7055,3.6988,3.696,3.6974,3.696,3.698,3.6882,3.6069,3.5274
9/13/2023,3.9458,3.9717,3.9662,3.9242,3.846,3.7952,3.7671,3.7455,3.7329,3.7285,3.7254,3.7227,3.7243,3.7241,3.7167,3.6377,3.5605
9/12/2023,3.9659,3.9856,3.9805,3.9413,3.8664,3.8113,3.7859,3.7671,3.7532,3.7508,3.7493,3.7483,3.7563,3.7583,3.7451,3.6634,3.5835
9/11/2023,3.9861,3.9943,3.9872,3.947,3.8697,3.8131,3.7853,3.7586,3.747,3.7401,3.7381,3.7395,3.7441,3.7488,3.7352,3.656,3.5786
9/8/2023,3.971,3.9605,3.9338,3.8893,3.8047,3.7426,3.7098,3.6827,3.6748,3.6732,3.6728,3.6721,3.6744,3.6785,3.6682,3.5794,3.4923
9/7/2023,3.966,3.9708,3.9503,3.9124,3.8386,3.7823,3.7564,3.7388,3.7323,3.7311,3.7329,3.7336,3.7361,3.74,3.7299,3.6509,3.5736
9/6/2023,3.9058,3.9054,3.8934,3.8535,3.7758,3.718,3.6915,3.6722,3.6697,3.6691,3.6719,3.6739,3.6754,3.6833,3.6692,3.5954,3.5229
9/5/2023,3.8907,3.8913,3.8871,3.8431,3.7611,3.7027,3.6709,3.6505,3.6448,3.6428,3.6438,3.6465,3.6493,3.6536,3.6473,3.5858,3.5256
9/4/2023,3.8556,3.8591,3.8703,3.8192,3.7278,3.6683,3.6361,3.6111,3.6018,3.6094,3.6091,3.6102,3.6185,3.6217,3.6167,3.5529,3.4903
9/1/2023,3.8506,3.8528,3.8403,3.7804,3.6753,3.6096,3.5696,3.54,3.5329,3.5326,3.5351,3.537,3.5421,3.5476,3.538,3.4769,3.4169
8/31/2023,3.8332,3.851,3.8435,3.7941,3.7023,3.6392,3.6094,3.5861,3.5776,3.5782,3.5787,3.5805,3.5851,3.5892,3.5861,3.5224,3.4599
8/30/2023,3.8456,3.8741,3.8638,3.8179,3.7315,3.6691,3.6395,3.6177,3.6082,3.6068,3.6072,3.6102,3.618,3.6177,3.6092,3.5479,3.4878
8/29/2023,3.8818,3.9087,3.8777,3.8283,3.7372,3.6745,3.6448,3.6207,3.6056,3.6042,3.6045,3.6041,3.6035,3.6094,3.6044,3.548,3.4928
8/28/2023,3.9008,3.9091,3.8911,3.8393,3.7457,3.6835,3.6563,3.634,3.6198,3.6191,3.6183,3.62,3.6191,3.6257,3.6198,3.5633,3.508
8/25/2023,3.9259,3.9318,3.9113,3.867,3.784,3.7241,3.6971,3.6791,3.6732,3.6777,3.6803,3.6837,3.6884,3.6945,3.6936,3.6343,3.5763
8/24/2023,3.8945,3.9031,3.8884,3.8365,3.7461,3.6906,3.6588,3.6342,3.6302,3.6372,3.6371,3.6432,3.65,3.6572,3.6582,3.6066,3.556
8/23/2023,3.8837,3.8978,3.8975,3.8495,3.7645,3.7107,3.6853,3.6734,3.6725,3.6758,3.681,3.6862,3.6911,3.6982,3.6995,3.6526,3.6066
8/22/2023,3.9144,3.9116,3.9145,3.8701,3.7942,3.7477,3.732,3.7301,3.7276,3.7327,3.7371,3.7426,3.7519,3.7548,3.7557,3.711,3.6673
8/21/2023,3.8857,3.8965,3.9011,3.8569,3.7806,3.7377,3.7224,3.7177,3.7164,3.7189,3.7215,3.7253,3.7322,3.7396,3.7378,3.6932,3.6496
8/18/2023,3.8807,3.8813,3.8709,3.816,3.7215,3.6713,3.6619,3.6597,3.6589,3.6624,3.6679,3.6741,3.6805,3.6877,3.6893,3.6449,3.6014
8/17/2023,3.9296,3.9207,3.9018,3.8586,3.7836,3.7421,3.7321,3.7302,3.7269,3.7294,3.7326,3.7376,3.742,3.7467,3.7479,3.7034,3.6597
8/16/2023,3.8391,3.8511,3.8338,3.7843,3.6963,3.6444,3.6275,3.6179,3.6111,3.6123,3.6153,3.6189,3.6236,3.6288,3.6306,3.5865,3.5432
8/15/2023,3.8707,3.8714,3.8576,3.8226,3.7484,3.6834,3.6655,3.6561,3.65,3.6484,3.6493,3.6513,3.6525,3.66,3.664,3.6197,3.5764
8/14/2023,3.8707,3.8713,3.8576,3.8226,3.7484,3.6834,3.6655,3.6561,3.65,3.6484,3.6493,3.6513,3.6529,3.6623,3.664,3.6197,3.5762
8/11/2023,3.8406,3.8487,3.8308,3.784,3.6973,3.6328,3.5984,3.5823,3.5768,3.5756,3.5768,3.5811,3.5878,3.5929,3.5926,3.5485,3.5053
8/10/2023,3.883,3.8703,3.8446,3.7886,3.6849,3.61,3.5695,3.5492,3.545,3.5421,3.5427,3.5439,3.5473,3.5546,3.5543,3.5105,3.4674
8/9/2023,3.8581,3.8436,3.8271,3.7705,3.6661,3.5932,3.5569,3.5418,3.5401,3.5336,3.5364,3.5419,3.5414,3.5472,3.544,3.5027,3.4621
8/8/2023,3.8475,3.8322,3.8039,3.7423,3.6351,3.5625,3.5249,3.5079,3.5031,3.5024,3.504,3.5065,3.5078,3.5129,3.5108,3.4696,3.4292
8/7/2023,3.8204,3.8258,3.8139,3.7663,3.677,3.6139,3.5857,3.5709,3.5676,3.5666,3.568,3.5717,3.5764,3.5798,3.5792,3.5353,3.4923
8/4/2023,3.8756,3.8787,3.8608,3.8191,3.7377,3.677,3.6566,3.6439,3.6382,3.6361,3.6353,3.6374,3.638,3.6408,3.6404,3.5962,3.553
8/3/2023,3.8986,3.9009,3.8677,3.8184,3.7245,3.657,3.6324,3.6221,3.616,3.6136,3.6167,3.619,3.6201,3.6243,3.617,3.5731,3.5301
8/2/2023,3.8741,3.8722,3.8471,3.7904,3.6807,3.5978,3.5661,3.5577,3.5487,3.5424,3.5425,3.5406,3.5404,3.5475,3.543,3.4993,3.4566
8/1/2023,3.8805,3.876,3.8473,3.7842,3.6675,3.5808,3.542,3.5178,3.5002,3.489,3.4856,3.4839,3.4831,3.4858,3.4794,3.4385,3.3984
7/31/2023,3.8906,3.8946,3.8674,3.8139,3.7052,3.6178,3.5812,3.5547,3.5354,3.5209,3.5193,3.5167,3.514,3.5168,3.5127,3.4742,3.4364
7/28/2023,3.8856,3.8722,3.8372,3.7793,3.6663,3.578,3.5386,3.5133,3.4976,3.4864,3.4837,3.4832,3.4805,3.4835,3.4799,3.4464,3.4135
7/27/2023,3.8523,3.8462,3.8166,3.7436,3.6048,3.504,3.4583,3.4278,3.4089,3.3926,3.3889,3.3843,3.3807,3.3877,3.3855,3.3549,3.3249
7/26/2023,3.8891,3.889,3.8738,3.7961,3.6502,3.5473,3.4992,3.4622,3.4381,3.4221,3.4132,3.4069,3.408,3.4106,3.4084,3.3777,3.3476
7/25/2023,3.9207,3.9348,3.9109,3.8239,3.671,3.5676,3.5152,3.4788,3.4557,3.4384,3.4335,3.4299,3.4238,3.4282,3.4232,3.385,3.3476
7/24/2023,3.9056,3.9235,3.9009,3.808,3.6435,3.5387,3.4809,3.4408,3.4217,3.4039,3.3965,3.3919,3.3883,3.3958,3.3898,3.3493,3.3096
7/21/2023,3.8805,3.8933,3.874,3.7854,3.6272,3.5228,3.4676,3.4269,3.4046,3.3853,3.3843,3.3816,3.3777,3.382,3.367,3.3291,3.2919
7/20/2023,3.8831,3.8942,3.86,3.7659,3.6025,3.5024,3.4436,3.4001,3.3789,3.3602,3.3549,3.3496,3.3441,3.3482,3.3307,3.2881,3.2462
7/19/2023,3.8692,3.8627,3.8236,3.7352,3.5768,3.4691,3.4019,3.3576,3.3361,3.3215,3.3163,3.3112,3.3057,3.3102,3.2952,3.2527,3.2109
7/18/2023,3.8604,3.8707,3.8304,3.7537,3.6173,3.5214,3.4675,3.4254,3.4016,3.3872,3.3836,3.379,3.3748,3.3766,3.3589,3.3136,3.2692
7/17/2023,3.8253,3.8254,3.807,3.7402,3.6174,3.5303,3.4783,3.4374,3.4172,3.4013,3.3946,3.3919,3.3876,3.3896,3.3742,3.3288,3.2843
7/14/2023,3.8505,3.8406,3.8037,3.7396,3.6225,3.5413,3.4975,3.4575,3.4368,3.4259,3.4229,3.4214,3.4204,3.4205,3.4065,3.351,3.2964
7/13/2023,3.8618,3.8256,3.7829,3.7201,3.6035,3.5201,3.4733,3.4375,3.4185,3.4008,3.3941,3.3898,3.3832,3.3915,3.3731,3.3204,3.2685
7/12/2023,3.8991,3.9193,3.8974,3.8444,3.7369,3.646,3.5985,3.563,3.5384,3.5167,3.5043,3.4974,3.4933,3.4971,3.481,3.4327,3.3853
7/11/2023,3.9007,3.9274,3.901,3.8389,3.7237,3.6369,3.5948,3.563,3.5385,3.5166,3.5036,3.4963,3.4953,3.4956,3.475,3.4144,3.3548
7/10/2023,3.9711,4.0068,3.9984,3.9435,3.837,3.7548,3.713,3.6817,3.657,3.6378,3.6286,3.6221,3.6189,3.6185,3.5953,3.5366,3.479
7/7/2023,3.9862,3.9987,3.9715,3.8968,3.7668,3.683,3.6324,3.5939,3.568,3.5486,3.538,3.5317,3.5289,3.5296,3.5055,3.4422,3.38
7/6/2023,3.9567,3.9414,3.9006,3.8247,3.6944,3.6141,3.5619,3.5234,3.5008,3.4843,3.4766,3.4723,3.4698,3.4707,3.4463,3.3784,3.3115
7/5/2023,3.8842,3.8792,3.8438,3.766,3.6304,3.5474,3.4893,3.4468,3.4219,3.4041,3.3959,3.3901,3.3875,3.3885,3.3701,3.3024,3.2356
7/4/2023,3.8757,3.8646,3.844,3.7657,3.6313,3.543,3.4805,3.4361,3.4108,3.3911,3.383,3.3772,3.375,3.3788,3.3648,3.2947,3.2255
7/3/2023,3.8404,3.8406,3.8205,3.744,3.6085,3.5203,3.4584,3.4144,3.3886,3.3665,3.356,3.3492,3.3488,3.3516,3.3446,3.2795,3.2153
6/30/2023,3.8723,3.8788,3.8569,3.7921,3.67,3.5813,3.5231,3.4793,3.4512,3.4288,3.4187,3.4129,3.4112,3.4189,3.4139,3.3559,3.2988
6/29/2023,3.8577,3.8431,3.8166,3.7428,3.6093,3.5168,3.4592,3.4213,3.3986,3.3808,3.3727,3.3669,3.3649,3.3698,3.3582,3.3004,3.2435
6/28/2023,3.8336,3.8247,3.7902,3.7128,3.5733,3.48,3.4284,3.3933,3.3649,3.3424,3.3371,3.3326,3.3289,3.335,3.3249,3.2673,3.2105
6/27/2023,3.8098,3.8063,3.7736,3.6983,3.5656,3.4772,3.4193,3.3817,3.3523,3.3311,3.3225,3.3137,3.3086,3.3175,3.312,3.2545,3.1978

